model,grid_w,grid_h,n_sensors,start_pos_name,start_x,start_y,seed,total_reward,data_collected,ndr_pct,battery_pct,energy_consumed,efficiency,steps,jains_index,min_collection_rate,mean_collection_rate,starved_sensors,trajectory_file
SmartGreedyV2,400,400,10,corner_0G,0,400,456,-90674.84,188.0,30.0,2.0,268.5278,0.6983,1381,0.2,0.0,0.62,10,SmartGreedyV2_400x400_n10_corner_0G_456.npy
SmartGreedyV2,400,400,10,corner_0G,0,400,789,1208753.82,12003.0,70.0,2.0,268.5278,44.6985,1431,0.4682,0.0,38.13,5,SmartGreedyV2_400x400_n10_corner_0G_789.npy
SmartGreedyV2,400,400,10,corner_0G,0,400,1337,1339775.03,13391.0,70.0,1.97,268.6111,49.8527,1402,0.5452,0.0,43.42,3,SmartGreedyV2_400x400_n10_corner_0G_1337.npy
SmartGreedyV2,400,400,10,corner_G0,400,0,42,884194.38,8781.0,70.0,2.0,268.5278,32.7022,1441,0.3585,0.0,27.7,6,SmartGreedyV2_400x400_n10_corner_G0_42.npy
SmartGreedyV2,400,400,10,corner_G0,400,0,123,1988029.04,18581.0,100.0,1.95,268.6667,69.1612,1450,0.6812,6.86,58.25,4,SmartGreedyV2_400x400_n10_corner_G0_123.npy
SmartGreedyV2,400,400,10,corner_G0,400,0,456,1779084.2,16472.0,100.0,1.94,268.6944,61.3031,1459,0.6563,1.95,51.32,2,SmartGreedyV2_400x400_n10_corner_G0_456.npy
SmartGreedyV2,400,400,10,corner_G0,400,0,789,206007.57,3090.0,40.0,2.0,268.5278,11.5089,1381,0.1108,0.0,10.17,9,SmartGreedyV2_400x400_n10_corner_G0_789.npy
SmartGreedyV2,400,400,10,corner_G0,400,0,1337,889943.7,8879.0,80.0,1.98,268.5833,33.059,1465,0.3571,0.0,27.55,6,SmartGreedyV2_400x400_n10_corner_G0_1337.npy
SmartGreedyV2,400,400,10,corner_GG,400,400,42,268768.15,3341.0,40.0,2.0,268.5278,12.4423,1381,0.2273,0.0,11.0,8,SmartGreedyV2_400x400_n10_corner_GG_42.npy
SmartGreedyV2,400,400,10,corner_GG,400,400,123,252755.6,3422.0,50.0,2.0,268.5278,12.7421,1381,0.1333,0.0,11.26,9,SmartGreedyV2_400x400_n10_corner_GG_123.npy
SmartGreedyV2,400,400,10,corner_GG,400,400,456,906471.84,9643.0,60.0,2.0,268.5278,35.9099,1381,0.3752,0.0,31.74,6,SmartGreedyV2_400x400_n10_corner_GG_456.npy
SmartGreedyV2,400,400,10,corner_GG,400,400,789,706570.09,8104.0,40.0,2.0,268.5278,30.1809,1381,0.2998,0.0,26.68,7,SmartGreedyV2_400x400_n10_corner_GG_789.npy
SmartGreedyV2,400,400,10,corner_GG,400,400,1337,-59861.14,469.0,30.0,2.0,268.5278,1.7456,1381,0.151,0.0,1.54,10,SmartGreedyV2_400x400_n10_corner_GG_1337.npy
SmartGreedyV2,400,400,10,random_0,368,377,42,1429614.27,13577.0,90.0,1.99,268.5556,50.5564,1442,0.5582,0.0,42.8,4,SmartGreedyV2_400x400_n10_random_0_42.npy
SmartGreedyV2,400,400,10,random_0,368,377,123,1312430.16,12696.0,80.0,1.97,268.6111,47.2655,1444,0.5229,0.0,39.96,4,SmartGreedyV2_400x400_n10_random_0_123.npy
SmartGreedyV2,400,400,10,random_0,368,377,456,1810968.85,17565.0,80.0,1.99,268.5556,65.404,1400,0.6021,0.0,57.03,4,SmartGreedyV2_400x400_n10_random_0_456.npy
SmartGreedyV2,400,400,10,random_0,368,377,789,1118992.2,11825.0,50.0,1.97,268.6111,44.0241,1428,0.4062,0.0,37.64,6,SmartGreedyV2_400x400_n10_random_0_789.npy
SmartGreedyV2,400,400,10,random_0,368,377,1337,2325957.13,21616.0,100.0,1.98,268.5833,80.481,1465,0.7626,2.91,67.07,2,SmartGreedyV2_400x400_n10_random_0_1337.npy
SmartGreedyV2,400,400,10,random_1,220,245,42,1588774.36,15050.0,100.0,2.0,268.5278,56.0476,1399,0.5847,1.02,48.9,4,SmartGreedyV2_400x400_n10_random_1_42.npy
SmartGreedyV2,400,400,10,random_1,220,245,123,2496534.47,23085.0,100.0,1.97,268.6111,85.9421,1434,0.8326,15.85,73.17,1,SmartGreedyV2_400x400_n10_random_1_123.npy
SmartGreedyV2,400,400,10,random_1,220,245,456,2441624.16,22687.0,100.0,2.0,268.5278,84.4849,1381,0.8157,4.11,74.67,2,SmartGreedyV2_400x400_n10_random_1_456.npy
SmartGreedyV2,400,400,10,random_1,220,245,789,1636656.66,15818.0,90.0,1.99,268.5556,58.8997,1400,0.5869,0.0,51.36,4,SmartGreedyV2_400x400_n10_random_1_789.npy
SmartGreedyV2,400,400,10,random_1,220,245,1337,2345820.22,21872.0,100.0,1.99,268.5556,81.4418,1390,0.8219,13.28,71.52,1,SmartGreedyV2_400x400_n10_random_1_1337.npy
SmartGreedyV2,400,400,10,random_2,237,36,42,1833931.85,17464.0,90.0,2.0,268.5278,65.0376,1437,0.6605,0.0,55.24,3,SmartGreedyV2_400x400_n10_random_2_42.npy
SmartGreedyV2,400,400,10,random_2,237,36,123,2218408.61,20731.0,100.0,1.95,268.6667,77.1635,1446,0.7916,22.59,65.17,0,SmartGreedyV2_400x400_n10_random_2_123.npy
SmartGreedyV2,400,400,10,random_2,237,36,456,2343516.62,21761.0,100.0,1.99,268.5556,81.0307,1436,0.8507,18.79,68.88,1,SmartGreedyV2_400x400_n10_random_2_456.npy
SmartGreedyV2,400,400,10,random_2,237,36,789,1895708.88,17543.0,100.0,1.95,268.6667,65.295,1478,0.709,2.88,53.95,2,SmartGreedyV2_400x400_n10_random_2_789.npy
SmartGreedyV2,400,400,10,random_2,237,36,1337,1342234.69,12976.0,80.0,1.94,268.6944,48.2943,1453,0.5538,0.0,40.59,4,SmartGreedyV2_400x400_n10_random_2_1337.npy
SmartGreedyV2,400,400,20,center,200,200,42,2956005.07,26924.0,95.0,2.0,268.5278,100.2643,1411,0.6201,0.0,43.37,7,SmartGreedyV2_400x400_n20_center_42.npy
SmartGreedyV2,400,400,20,center,200,200,123,5023193.75,45437.0,100.0,2.0,268.5278,169.2074,1381,0.9015,24.69,74.78,0,SmartGreedyV2_400x400_n20_center_123.npy
SmartGreedyV2,400,400,20,center,200,200,456,3912565.13,35450.0,100.0,2.0,268.5278,132.0163,1439,0.7096,3.17,55.99,5,SmartGreedyV2_400x400_n20_center_456.npy
SmartGreedyV2,400,400,20,center,200,200,789,3552791.42,32157.0,100.0,1.99,268.5556,119.74,1420,0.6875,1.0,51.47,6,SmartGreedyV2_400x400_n20_center_789.npy
SmartGreedyV2,400,400,20,center,200,200,1337,4030772.48,36525.0,100.0,1.95,268.6667,135.9476,1388,0.7518,5.12,59.81,4,SmartGreedyV2_400x400_n20_center_1337.npy
SmartGreedyV2,400,400,20,corner_00,0,0,42,2178843.85,21251.0,60.0,1.94,268.6944,79.0887,1409,0.4399,0.0,34.28,10,SmartGreedyV2_400x400_n20_corner_00_42.npy
SmartGreedyV2,400,400,20,corner_00,0,0,123,2687929.2,24911.0,85.0,1.95,268.6667,92.7197,1440,0.5182,0.0,39.32,9,SmartGreedyV2_400x400_n20_corner_00_123.npy
SmartGreedyV2,400,400,20,corner_00,0,0,456,2631034.18,25534.0,65.0,2.0,268.5278,95.0892,1403,0.4523,0.0,41.36,11,SmartGreedyV2_400x400_n20_corner_00_456.npy
SmartGreedyV2,400,400,20,corner_00,0,0,789,1700390.57,17196.0,55.0,1.94,268.6944,63.998,1417,0.3358,0.0,27.58,12,SmartGreedyV2_400x400_n20_corner_00_789.npy
SmartGreedyV2,400,400,20,corner_00,0,0,1337,2111989.62,20432.0,65.0,1.94,268.6944,76.0418,1415,0.3977,0.0,32.82,12,SmartGreedyV2_400x400_n20_corner_00_1337.npy
SmartGreedyV2,400,400,20,corner_0G,0,400,42,1354002.78,14239.0,50.0,2.0,268.5278,53.0243,1381,0.2806,0.0,23.43,14,SmartGreedyV2_400x400_n20_corner_0G_42.npy
SmartGreedyV2,400,400,20,corner_0G,0,400,123,3684286.09,33625.0,95.0,1.97,268.6111,125.1828,1454,0.6445,0.0,52.56,6,SmartGreedyV2_400x400_n20_corner_0G_123.npy
SmartGreedyV2,400,400,20,corner_0G,0,400,456,1794091.15,16477.0,90.0,1.99,268.5556,61.3529,1444,0.3636,0.0,25.93,13,SmartGreedyV2_400x400_n20_corner_0G_456.npy
SmartGreedyV2,400,400,20,corner_0G,0,400,789,2670035.18,25052.0,80.0,1.97,268.6111,93.2633,1436,0.462,0.0,39.65,11,SmartGreedyV2_400x400_n20_corner_0G_789.npy
SmartGreedyV2,400,400,20,corner_0G,0,400,1337,1527312.75,15495.0,60.0,2.0,268.5278,57.7045,1381,0.3225,0.0,25.5,14,SmartGreedyV2_400x400_n20_corner_0G_1337.npy
SmartGreedyV2,400,400,20,corner_G0,400,0,42,2665141.21,24974.0,80.0,1.95,268.6667,92.9563,1442,0.4752,0.0,39.36,11,SmartGreedyV2_400x400_n20_corner_G0_42.npy
SmartGreedyV2,400,400,20,corner_G0,400,0,123,2752927.87,25326.0,90.0,2.0,268.5278,94.3158,1437,0.5364,0.0,40.06,9,SmartGreedyV2_400x400_n20_corner_G0_123.npy
SmartGreedyV2,400,400,20,corner_G0,400,0,456,3093133.03,28627.0,80.0,1.94,268.6944,106.5405,1457,0.5384,0.0,44.65,10,SmartGreedyV2_400x400_n20_corner_G0_456.npy
SmartGreedyV2,400,400,20,corner_G0,400,0,789,395110.2,6069.0,30.0,2.0,268.5278,22.6014,1381,0.1086,0.0,9.99,18,SmartGreedyV2_400x400_n20_corner_G0_789.npy
SmartGreedyV2,400,400,20,corner_G0,400,0,1337,2082867.84,20372.0,65.0,1.95,268.6667,75.8272,1418,0.3706,0.0,32.65,12,SmartGreedyV2_400x400_n20_corner_G0_1337.npy
SmartGreedyV2,400,400,20,corner_GG,400,400,42,484331.49,6699.0,30.0,2.0,268.5278,24.9483,1381,0.1599,0.0,11.03,17,SmartGreedyV2_400x400_n20_corner_GG_42.npy
SmartGreedyV2,400,400,20,corner_GG,400,400,123,711116.12,8479.0,40.0,2.0,268.5278,31.5757,1381,0.2101,0.0,13.95,16,SmartGreedyV2_400x400_n20_corner_GG_123.npy
SmartGreedyV2,400,400,20,corner_GG,400,400,456,1108717.02,12054.0,45.0,2.0,268.5278,44.8907,1381,0.2705,0.0,19.84,15,SmartGreedyV2_400x400_n20_corner_GG_456.npy
SmartGreedyV2,400,400,20,corner_GG,400,400,789,1730192.18,18192.0,40.0,2.0,268.5278,67.7489,1381,0.3487,0.0,29.94,12,SmartGreedyV2_400x400_n20_corner_GG_789.npy
SmartGreedyV2,400,400,20,corner_GG,400,400,1337,306649.52,5290.0,25.0,2.0,268.5278,19.6998,1381,0.1127,0.0,8.71,18,SmartGreedyV2_400x400_n20_corner_GG_1337.npy
SmartGreedyV2,400,400,20,random_0,368,377,42,1856658.38,17552.0,80.0,1.96,268.6389,65.3381,1439,0.3527,0.0,27.72,14,SmartGreedyV2_400x400_n20_random_0_42.npy
SmartGreedyV2,400,400,20,random_0,368,377,123,3494934.4,31765.0,100.0,1.97,268.6111,118.2565,1454,0.6515,0.98,49.65,5,SmartGreedyV2_400x400_n20_random_0_123.npy
SmartGreedyV2,400,400,20,random_0,368,377,456,2268938.64,22536.0,55.0,1.95,268.6667,83.8813,1400,0.4183,0.0,36.58,12,SmartGreedyV2_400x400_n20_random_0_456.npy
SmartGreedyV2,400,400,20,random_0,368,377,789,2564525.89,25167.0,60.0,2.0,268.5278,93.7235,1397,0.4294,0.0,40.94,12,SmartGreedyV2_400x400_n20_random_0_789.npy
SmartGreedyV2,400,400,20,random_0,368,377,1337,1841302.16,17687.0,70.0,1.96,268.6389,65.8397,1457,0.3924,0.0,27.59,12,SmartGreedyV2_400x400_n20_random_0_1337.npy
SmartGreedyV2,400,400,20,random_1,220,245,42,3137759.75,28435.0,100.0,1.98,268.5833,105.8716,1441,0.6093,0.99,44.85,7,SmartGreedyV2_400x400_n20_random_1_42.npy
SmartGreedyV2,400,400,20,random_1,220,245,123,4759021.64,43074.0,100.0,1.95,268.6667,160.3243,1414,0.852,12.05,69.23,2,SmartGreedyV2_400x400_n20_random_1_123.npy
SmartGreedyV2,400,400,20,random_1,220,245,456,4129344.07,37583.0,100.0,2.0,268.5278,139.9604,1381,0.7243,1.03,61.85,5,SmartGreedyV2_400x400_n20_random_1_456.npy
SmartGreedyV2,400,400,20,random_1,220,245,789,3559956.5,32385.0,100.0,1.97,268.6111,120.5635,1430,0.6541,1.99,51.47,5,SmartGreedyV2_400x400_n20_random_1_789.npy
SmartGreedyV2,400,400,20,random_1,220,245,1337,3953793.72,35960.0,100.0,1.94,268.6944,133.8325,1413,0.7031,1.01,57.84,5,SmartGreedyV2_400x400_n20_random_1_1337.npy
SmartGreedyV2,400,400,20,random_2,237,36,42,2935305.01,27944.0,70.0,2.0,268.5278,104.0632,1381,0.5441,0.0,45.99,8,SmartGreedyV2_400x400_n20_random_2_42.npy
SmartGreedyV2,400,400,20,random_2,237,36,123,3476088.26,32161.0,85.0,1.97,268.6111,119.7303,1426,0.6188,0.0,51.26,7,SmartGreedyV2_400x400_n20_random_2_123.npy
SmartGreedyV2,400,400,20,random_2,237,36,456,3184241.61,29937.0,75.0,1.97,268.6111,111.4511,1396,0.5539,0.0,48.74,9,SmartGreedyV2_400x400_n20_random_2_456.npy
SmartGreedyV2,400,400,20,random_2,237,36,789,1719881.48,16407.0,75.0,1.97,268.6111,61.0822,1412,0.3843,0.0,26.41,11,SmartGreedyV2_400x400_n20_random_2_789.npy
SmartGreedyV2,400,400,20,random_2,237,36,1337,3192682.43,29631.0,85.0,1.94,268.6944,110.2758,1397,0.5872,0.0,48.2,7,SmartGreedyV2_400x400_n20_random_2_1337.npy
SmartGreedyV2,400,400,30,center,200,200,42,4402118.75,39946.0,93.33,2.0,268.5278,148.7593,1395,0.5999,0.0,43.39,9,SmartGreedyV2_400x400_n30_center_42.npy
SmartGreedyV2,400,400,30,center,200,200,123,6462497.26,58082.0,100.0,2.0,268.5278,216.2964,1381,0.8365,15.43,63.72,2,SmartGreedyV2_400x400_n30_center_123.npy
SmartGreedyV2,400,400,30,center,200,200,456,4041239.54,36220.0,100.0,1.99,268.5556,134.8699,1444,0.6048,1.97,38.0,11,SmartGreedyV2_400x400_n30_center_456.npy
SmartGreedyV2,400,400,30,center,200,200,789,4862036.37,43872.0,100.0,2.0,268.5278,163.3803,1403,0.6244,1.01,47.38,10,SmartGreedyV2_400x400_n30_center_789.npy
SmartGreedyV2,400,400,30,center,200,200,1337,4713733.52,42479.0,100.0,1.98,268.5833,158.1593,1387,0.6068,2.05,46.4,12,SmartGreedyV2_400x400_n30_center_1337.npy
SmartGreedyV2,400,400,30,corner_00,0,0,42,2923748.62,28488.0,56.67,1.97,268.6111,106.0582,1404,0.3973,0.0,30.74,18,SmartGreedyV2_400x400_n30_corner_00_42.npy
SmartGreedyV2,400,400,30,corner_00,0,0,123,3596931.91,33080.0,83.33,1.96,268.6389,123.1406,1437,0.4461,0.0,34.88,18,SmartGreedyV2_400x400_n30_corner_00_123.npy
SmartGreedyV2,400,400,30,corner_00,0,0,456,2988808.43,29492.0,53.33,1.94,268.6944,109.7611,1401,0.3621,0.0,31.9,19,SmartGreedyV2_400x400_n30_corner_00_456.npy
SmartGreedyV2,400,400,30,corner_00,0,0,789,1645420.49,17449.0,46.67,1.95,268.6667,64.9481,1408,0.2408,0.0,18.78,23,SmartGreedyV2_400x400_n30_corner_00_789.npy
SmartGreedyV2,400,400,30,corner_00,0,0,1337,2499632.23,24289.0,63.33,1.98,268.5833,90.4336,1409,0.3271,0.0,26.12,20,SmartGreedyV2_400x400_n30_corner_00_1337.npy
SmartGreedyV2,400,400,30,corner_0G,0,400,42,2005414.94,20766.0,46.67,2.0,268.5278,77.3326,1381,0.2831,0.0,22.78,20,SmartGreedyV2_400x400_n30_corner_0G_42.npy
SmartGreedyV2,400,400,30,corner_0G,0,400,123,3320029.23,31042.0,73.33,1.95,268.6667,115.5422,1438,0.4157,0.0,32.71,16,SmartGreedyV2_400x400_n30_corner_0G_123.npy
SmartGreedyV2,400,400,30,corner_0G,0,400,456,2195684.85,22502.0,46.67,1.94,268.6944,83.7451,1401,0.3033,0.0,24.34,20,SmartGreedyV2_400x400_n30_corner_0G_456.npy
SmartGreedyV2,400,400,30,corner_0G,0,400,789,3867806.9,36219.0,73.33,1.99,268.5556,134.8663,1422,0.4621,0.0,38.59,15,SmartGreedyV2_400x400_n30_corner_0G_789.npy
SmartGreedyV2,400,400,30,corner_0G,0,400,1337,2752286.87,26598.0,63.33,1.94,268.6944,98.9901,1387,0.3847,0.0,29.06,19,SmartGreedyV2_400x400_n30_corner_0G_1337.npy
SmartGreedyV2,400,400,30,corner_G0,400,0,42,2522635.9,24415.0,66.67,1.98,268.5833,90.902,1435,0.3053,0.0,25.78,21,SmartGreedyV2_400x400_n30_corner_G0_42.npy
SmartGreedyV2,400,400,30,corner_G0,400,0,123,3464337.58,32187.0,80.0,1.98,268.5833,119.8418,1435,0.438,0.0,33.99,16,SmartGreedyV2_400x400_n30_corner_G0_123.npy
SmartGreedyV2,400,400,30,corner_G0,400,0,456,2928797.7,27643.0,70.0,1.96,268.6389,102.9019,1451,0.383,0.0,28.87,19,SmartGreedyV2_400x400_n30_corner_G0_456.npy
SmartGreedyV2,400,400,30,corner_G0,400,0,789,1472524.6,15127.0,56.67,2.0,268.5278,56.3342,1427,0.2187,0.0,16.06,24,SmartGreedyV2_400x400_n30_corner_G0_789.npy
SmartGreedyV2,400,400,30,corner_G0,400,0,1337,2267566.67,22199.0,63.33,2.0,268.5278,82.6704,1417,0.2919,0.0,23.74,21,SmartGreedyV2_400x400_n30_corner_G0_1337.npy
SmartGreedyV2,400,400,30,corner_GG,400,400,42,1258486.3,14973.0,30.0,2.0,268.5278,55.759,1381,0.1939,0.0,16.43,24,SmartGreedyV2_400x400_n30_corner_GG_42.npy
SmartGreedyV2,400,400,30,corner_GG,400,400,123,775613.02,9754.0,40.0,2.0,268.5278,36.3251,1381,0.1788,0.0,10.7,25,SmartGreedyV2_400x400_n30_corner_GG_123.npy
SmartGreedyV2,400,400,30,corner_GG,400,400,456,1663319.04,17454.0,50.0,2.0,268.5278,64.9996,1381,0.2777,0.0,19.15,21,SmartGreedyV2_400x400_n30_corner_GG_456.npy
SmartGreedyV2,400,400,30,corner_GG,400,400,789,1788910.96,19281.0,40.0,2.0,268.5278,71.801,1381,0.2638,0.0,21.15,21,SmartGreedyV2_400x400_n30_corner_GG_789.npy
SmartGreedyV2,400,400,30,corner_GG,400,400,1337,814386.09,10528.0,33.33,2.0,268.5278,39.2066,1381,0.1753,0.0,11.55,24,SmartGreedyV2_400x400_n30_corner_GG_1337.npy
SmartGreedyV2,400,400,30,random_0,368,377,42,1878013.28,20290.0,36.67,1.94,268.6944,75.5127,1389,0.2616,0.0,22.13,21,SmartGreedyV2_400x400_n30_random_0_42.npy
SmartGreedyV2,400,400,30,random_0,368,377,123,4752540.67,43110.0,93.33,1.95,268.6667,160.4581,1454,0.6145,0.0,44.92,9,SmartGreedyV2_400x400_n30_random_0_123.npy
SmartGreedyV2,400,400,30,random_0,368,377,456,3337763.94,31916.0,63.33,1.99,268.5556,118.843,1400,0.4223,0.0,34.54,17,SmartGreedyV2_400x400_n30_random_0_456.npy
SmartGreedyV2,400,400,30,random_0,368,377,789,3168569.66,30335.0,66.67,2.0,268.5278,112.9684,1399,0.3838,0.0,32.85,19,SmartGreedyV2_400x400_n30_random_0_789.npy
SmartGreedyV2,400,400,30,random_0,368,377,1337,2952174.44,27980.0,70.0,2.0,268.5278,104.1996,1419,0.41,0.0,29.88,16,SmartGreedyV2_400x400_n30_random_0_1337.npy
SmartGreedyV2,400,400,30,random_1,220,245,42,3989334.13,36196.0,93.33,1.99,268.5556,134.7816,1410,0.5076,0.0,38.9,13,SmartGreedyV2_400x400_n30_random_1_42.npy
SmartGreedyV2,400,400,30,random_1,220,245,123,5851139.51,52748.0,100.0,2.0,268.5278,196.4357,1381,0.7533,1.03,57.87,5,SmartGreedyV2_400x400_n30_random_1_123.npy
SmartGreedyV2,400,400,30,random_1,220,245,456,4971317.92,45029.0,96.67,2.0,268.5278,167.689,1381,0.6281,0.0,49.4,11,SmartGreedyV2_400x400_n30_random_1_456.npy
SmartGreedyV2,400,400,30,random_1,220,245,789,5062787.15,45867.0,96.67,2.0,268.5278,170.8095,1405,0.6697,0.0,49.46,8,SmartGreedyV2_400x400_n30_random_1_789.npy
SmartGreedyV2,400,400,30,random_1,220,245,1337,4941544.79,45096.0,90.0,1.97,268.6111,167.8858,1404,0.6092,0.0,48.67,10,SmartGreedyV2_400x400_n30_random_1_1337.npy
SmartGreedyV2,400,400,30,random_2,237,36,42,3324187.92,31814.0,66.67,2.0,268.5278,118.4762,1381,0.4202,0.0,34.9,18,SmartGreedyV2_400x400_n30_random_2_42.npy
SmartGreedyV2,400,400,30,random_2,237,36,123,4573247.93,41495.0,93.33,1.99,268.5556,154.5103,1426,0.6319,0.0,44.09,11,SmartGreedyV2_400x400_n30_random_2_123.npy
SmartGreedyV2,400,400,30,random_2,237,36,456,3648544.54,33855.0,80.0,1.99,268.5556,126.0631,1400,0.4288,0.0,36.64,18,SmartGreedyV2_400x400_n30_random_2_456.npy
SmartGreedyV2,400,400,30,random_2,237,36,789,2420087.58,22757.0,76.67,2.0,268.5278,84.7458,1419,0.3482,0.0,24.3,21,SmartGreedyV2_400x400_n30_random_2_789.npy
SmartGreedyV2,400,400,30,random_2,237,36,1337,3302429.72,31244.0,70.0,1.94,268.6944,116.2825,1397,0.4045,0.0,33.89,17,SmartGreedyV2_400x400_n30_random_2_1337.npy
SmartGreedyV2,600,600,10,center,300,300,42,847680.15,8719.0,70.0,1.94,268.6944,32.4491,1461,0.3459,0.0,27.13,6,SmartGreedyV2_600x600_n10_center_42.npy
SmartGreedyV2,600,600,10,center,300,300,123,1767059.37,16409.0,100.0,2.0,268.5278,61.1086,1479,0.6268,0.96,50.43,3,SmartGreedyV2_600x600_n10_center_123.npy
SmartGreedyV2,600,600,10,center,300,300,456,1362027.85,13044.0,80.0,1.99,268.5556,48.5713,1440,0.6135,0.0,41.17,4,SmartGreedyV2_600x600_n10_center_456.npy
SmartGreedyV2,600,600,10,center,300,300,789,1127659.61,11227.0,70.0,1.96,268.6389,41.7933,1439,0.4549,0.0,35.46,5,SmartGreedyV2_600x600_n10_center_789.npy
SmartGreedyV2,600,600,10,center,300,300,1337,1600374.14,15797.0,80.0,1.95,268.6667,58.798,1410,0.528,0.0,50.93,5,SmartGreedyV2_600x600_n10_center_1337.npy
SmartGreedyV2,600,600,10,corner_00,0,0,42,637009.72,7440.0,40.0,2.0,268.5278,27.7064,1429,0.2773,0.0,23.67,7,SmartGreedyV2_600x600_n10_corner_00_42.npy
SmartGreedyV2,600,600,10,corner_00,0,0,123,647107.26,7245.0,40.0,1.95,268.6667,26.9648,1458,0.2645,0.0,22.59,7,SmartGreedyV2_600x600_n10_corner_00_123.npy
SmartGreedyV2,600,600,10,corner_00,0,0,456,616642.72,7232.0,40.0,1.99,268.5556,26.9281,1436,0.2581,0.0,22.89,8,SmartGreedyV2_600x600_n10_corner_00_456.npy
SmartGreedyV2,600,600,10,corner_00,0,0,789,741931.04,8340.0,40.0,1.94,268.6944,31.0403,1433,0.2991,0.0,26.46,7,SmartGreedyV2_600x600_n10_corner_00_789.npy
SmartGreedyV2,600,600,10,corner_00,0,0,1337,609739.18,6580.0,50.0,2.0,268.5278,24.5038,1479,0.2564,0.0,20.22,7,SmartGreedyV2_600x600_n10_corner_00_1337.npy
SmartGreedyV2,600,600,10,corner_0G,0,600,42,576106.39,6946.0,40.0,1.97,268.6111,25.8593,1400,0.2484,0.0,22.55,7,SmartGreedyV2_600x600_n10_corner_0G_42.npy
SmartGreedyV2,600,600,10,corner_0G,0,600,123,-117278.05,127.0,20.0,2.0,268.5278,0.4737,1381,0.1589,0.0,0.42,10,SmartGreedyV2_600x600_n10_corner_0G_123.npy
SmartGreedyV2,600,600,10,corner_0G,0,600,456,-171206.76,0.0,0.0,2.0,268.5278,0.0,1381,0.0,0.0,0.0,10,SmartGreedyV2_600x600_n10_corner_0G_456.npy
SmartGreedyV2,600,600,10,corner_0G,0,600,789,714101.34,7855.0,50.0,1.99,268.5556,29.2487,1464,0.2773,0.0,24.39,7,SmartGreedyV2_600x600_n10_corner_0G_789.npy
SmartGreedyV2,600,600,10,corner_0G,0,600,1337,428436.77,5829.0,20.0,2.0,268.5278,21.7058,1381,0.1998,0.0,19.18,8,SmartGreedyV2_600x600_n10_corner_0G_1337.npy
SmartGreedyV2,600,600,10,corner_G0,600,0,42,280241.89,3988.0,30.0,1.98,268.5833,14.8498,1473,0.1456,0.0,12.31,8,SmartGreedyV2_600x600_n10_corner_G0_42.npy
SmartGreedyV2,600,600,10,corner_G0,600,0,123,1113307.21,11156.0,60.0,1.97,268.6111,41.5303,1506,0.4139,0.0,33.67,6,SmartGreedyV2_600x600_n10_corner_G0_123.npy
SmartGreedyV2,600,600,10,corner_G0,600,0,456,730584.9,7303.0,70.0,1.99,268.5556,27.1923,1490,0.3183,0.0,22.28,7,SmartGreedyV2_600x600_n10_corner_G0_456.npy
SmartGreedyV2,600,600,10,corner_G0,600,0,789,-124628.0,250.0,10.0,2.0,268.5278,0.931,1381,0.1,0.0,0.82,10,SmartGreedyV2_600x600_n10_corner_G0_789.npy
SmartGreedyV2,600,600,10,corner_G0,600,0,1337,420653.64,5297.0,30.0,1.98,268.5833,19.7218,1469,0.1999,0.0,16.39,8,SmartGreedyV2_600x600_n10_corner_G0_1337.npy
SmartGreedyV2,600,600,10,corner_GG,600,600,42,-117481.21,125.0,20.0,2.0,268.5278,0.4655,1381,0.2,0.0,0.41,10,SmartGreedyV2_600x600_n10_corner_GG_42.npy
SmartGreedyV2,600,600,10,corner_GG,600,600,123,22623.43,1629.0,10.0,2.0,268.5278,6.0662,1381,0.1,0.0,5.36,9,SmartGreedyV2_600x600_n10_corner_GG_123.npy
SmartGreedyV2,600,600,10,corner_GG,600,600,456,407853.74,4985.0,40.0,2.0,268.5278,18.5636,1381,0.2102,0.0,16.41,8,SmartGreedyV2_600x600_n10_corner_GG_456.npy
SmartGreedyV2,600,600,10,corner_GG,600,600,789,166228.94,2968.0,30.0,2.0,268.5278,11.0516,1381,0.1112,0.0,9.77,9,SmartGreedyV2_600x600_n10_corner_GG_789.npy
SmartGreedyV2,600,600,10,corner_GG,600,600,1337,-171206.76,0.0,0.0,2.0,268.5278,0.0,1381,0.0,0.0,0.0,10,SmartGreedyV2_600x600_n10_corner_GG_1337.npy
SmartGreedyV2,600,600,10,random_0,468,368,42,609455.68,6816.0,60.0,1.98,268.5833,25.3769,1415,0.2408,0.0,21.89,8,SmartGreedyV2_600x600_n10_random_0_42.npy
SmartGreedyV2,600,600,10,random_0,468,368,123,1121535.04,11429.0,60.0,2.0,268.5278,42.5628,1457,0.4235,0.0,35.66,6,SmartGreedyV2_600x600_n10_random_0_123.npy
SmartGreedyV2,600,600,10,random_0,468,368,456,1902953.3,18531.0,70.0,1.98,268.5833,68.9948,1441,0.6031,0.0,58.45,4,SmartGreedyV2_600x600_n10_random_0_456.npy
SmartGreedyV2,600,600,10,random_0,468,368,789,1004235.7,11018.0,40.0,1.99,268.5556,41.0256,1382,0.3922,0.0,36.24,6,SmartGreedyV2_600x600_n10_random_0_789.npy
SmartGreedyV2,600,600,10,random_0,468,368,1337,612084.53,6324.0,70.0,1.95,268.6667,23.5377,1458,0.2381,0.0,19.72,8,SmartGreedyV2_600x600_n10_random_0_1337.npy
